date,transect,area_covered_in_sqkm,start,stop,WIL_ad,WIL_ju,ZEB_ad,ZEB_ju,GGR_ad,GGR_ju,GTH_ad,GTH_ju,BUF_ad,BUF_ju,KON_ad,KON_ju,WAR_ad,WAR_ju,OST_ad,OST_ju,ELA_ad,ELA_ju,RHI_ad,RHI_ju,HYC_ad,HYC_ju,LIO_ad,LIO_ju,JBB_ad,JBB_ju,JGO_ad,JGO_ju,JSS_ad,SJSS_ju,BEF_ad,BEF_ju,CHE_ad,CHE_ju,KOB_ad,KOB_ju,CRC_ad,CRC_ju,STW_ad,STW_juv,SER_ad,SER_juv,ELE_ad,ELE_juv,HOB_ad,HOB_juv,observer,main_prey,comments
2000-10-16,M3,1.2,,,10,0,37,0,17,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,67,
2000-10-17,L1,1.2,,,0,0,15,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,17,
2000-10-17,L2,1.2,,,8,0,0,0,6,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,16,
2000-10-17,L3,1.2,,,22,0,41,3,0,0,25,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
2000-10-17,N1,1.5,,,0,0,5,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,9,
2000-10-17,N2,1.5,,,0,0,0,0,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,8,
2000-10-17,N3,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-10-17,S1,1.2,,,0,0,11,0,0,0,3,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,15,
2000-10-18,A1,1.2,,,0,0,34,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,41,
2000-10-18,A2,1.2,,,93,0,12,1,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,162,
2000-10-18,A3,1.2,,,1,0,88,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,91,
2000-10-18,F1,1.8,,,38,0,87,6,34,0,142,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,310,
2000-10-18,F2,0.6,,,684,0,45,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,751,
2000-11-01,L1,1.2,,,178,0,43,5,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,233,
2000-11-01,L2,1.2,,,0,0,2,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,7,
2000-11-01,L3,1.2,,,88,0,24,1,2,0,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,178,
2000-11-01,M1,1.2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
2000-11-01,M2,1.2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
2000-11-01,M3,1.2,,,0,0,10,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,11,
2000-11-02,N1,1.5,,,0,0,5,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,23,
2000-11-02,N2,1.5,,,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,11,
2000-11-02,N3,0.6,,,0,0,0,0,5,0,9,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,14,
2000-11-02,S1,1.2,,,0,0,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,119,
2000-11-03,E1,1.5,,,961,0,2,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,968,
2000-11-03,E2,1.2,,,72,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,91,
2000-11-03,E3,1.2,,,30,0,58,0,5,0,11,0,0,0,5,1,12,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,104,
2000-11-04,A1,1.2,,,0,0,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,97,
2000-11-04,A2,1.2,,,0,0,0,0,0,0,43,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,43,
2000-11-04,A3,1.2,,,115,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,223,
2000-11-04,F1,1.8,,,2,0,45,2,20,0,32,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,101,
2000-11-04,F2,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-11-19,M1,1.2,,,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,7,
2000-11-19,M2,1.2,,,64,0,20,0,18,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,109,
2000-11-19,M3,1.2,,,18,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,22,
2000-11-20,E1,1.5,,,95,0,108,1,5,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,235,
2000-11-20,E2,1.2,,,0,0,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,42,
2000-11-20,E3,1.2,,,108,0,226,8,5,0,0,0,26,0,0,0,1,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,373,
2000-11-20,L1,1.2,,,0,0,0,0,22,0,15,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,37,
2000-11-20,L2,1.2,,,0,0,0,0,0,0,18,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,18,
2000-11-20,L3,1.2,,,7,0,81,0,0,0,132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,221,
2000-11-20,N1,1.5,,,22,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,24,
2000-11-20,N2,1.5,,,28,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,28,
2000-11-20,N3,0.6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
2000-11-20,S1,1.2,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,4,
2000-11-21,A1,1.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
2000-11-21,A2,1.2,,,0,0,0,0,1,0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,158,
2000-11-21,A3,1.2,,,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-11-21,F1,1.8,,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,5,
2000-11-21,F2,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-12-02,E1,1.5,,,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,12,
2000-12-02,E2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-12-02,E3,1.2,,,0,0,65,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,67,
2000-12-02,M1,1.2,,,93,0,3,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,117,
2000-12-02,M2,1.2,,,482,0,28,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,515,
2000-12-02,M3,1.2,,,175,0,0,0,37,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,214,
2000-12-02,S1,1.2,,,0,0,77,0,87,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,164,
2000-12-03,L1,1.2,,,0,0,74,3,18,0,20,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,115,
2000-12-03,L2,1.2,,,179,0,60,1,18,0,8,0,0,0,0,0,6,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,OH+BW,266,
2000-12-03,L3,1.2,,,8,0,8,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,70,
2000-12-03,N1,1.5,,,250,0,0,0,18,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,312,
2000-12-03,N2,1.5,,,73,0,31,0,14,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,190,
2000-12-03,N3,0.6,,,0,0,0,0,17,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,45,
2000-12-04,A1,1.2,,,0,0,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,26,
2000-12-04,A2,1.2,,,0,0,7,1,1,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,126,
2000-12-04,A3,1.2,,,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2000-12-04,F1,1.8,,,0,0,49,1,0,0,6,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,56,
2000-12-04,F2,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-07-18,L1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-07-18,L2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-07-18,L3,1.2,,,66,3,17,1,12,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,,,,,,,,,OH+BW,140,
2001-07-18,M1,1.2,,,0,0,0,0,28,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,79,
2001-07-18,M2,1.2,,,0,0,0,0,9,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,15,
2001-07-18,M3,1.2,,,0,0,0,0,8,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,19,
2001-07-19,F1,1.8,,,0,0,0,0,31,0,47,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,79,
2001-07-19,F2,0.6,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
2001-07-20,E1,1.5,,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,12,
2001-07-20,E2,1.2,,,0,0,0,0,3,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,18,
2001-07-20,E3,1.2,,,107,0,141,9,0,0,0,0,4,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,OH+BW,261,
2001-07-20,N1,1.5,,,0,0,0,0,24,0,81,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,105,
2001-07-20,N2,1.5,,,0,0,0,0,16,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,137,
2001-07-20,N3,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-07-20,S1,1.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1,
2001-07-21,A1,1.2,,,1576,122,114,8,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1850,
2001-07-21,A2,1.2,,,16,0,63,1,5,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,151,
2001-07-21,A3,1.2,,,0,0,14,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,26,
2001-08-06,E1,1.5,,,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,18,
2001-08-06,E2,1.2,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,9,
2001-08-06,E3,1.2,,,955,0,50,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,1008,
2001-08-06,L1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-08-06,L2,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-08-06,L3,1.2,,,434,0,16,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,477,
2001-08-06,M1,1.2,,,18,0,0,0,45,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,91,
2001-08-06,M2,1.2,,,13,0,0,0,22,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,47,
2001-08-06,M3,1.2,,,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,20,
2001-08-07,F1,1.8,,,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,16,
2001-08-07,F2,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-08-07,N1,1.5,,,0,0,0,0,8,0,109,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,117,
2001-08-07,N2,1.5,,,0,0,0,0,35,1,64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,100,
2001-08-07,N3,0.6,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,29,
2001-08-07,S1,1.2,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,13,
2001-08-08,A1,1.2,,,4,0,172,13,1,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,245,
2001-08-08,A2,1.2,,,0,0,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,49,
2001-08-08,A3,1.2,,,2,0,85,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,95,
2001-08-19,E1,1.5,,,123,0,8,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,146,
2001-08-19,E2,1.2,,,267,0,41,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,321,
2001-08-19,E3,1.2,,,660,0,35,0,0,0,0,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,697,
2001-08-19,L1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-08-19,L2,1.2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,2,
2001-08-19,L3,1.2,,,22,0,0,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,47,
2001-08-19,M1,1.2,,,3,0,0,0,28,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,54,
2001-08-19,M2,1.2,,,16,0,0,0,4,0,11,0,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,173,
2001-08-19,M3,1.2,,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,7,
2001-08-20,A1,1.2,,,0,0,5,0,21,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,65,
2001-08-20,A2,1.2,,,2,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,50,
2001-08-20,A3,1.2,,,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,25,
2001-08-20,F1,1.8,,,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,26,
2001-08-20,F2,0.6,,,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,123,
2001-08-21,N1,1.5,,,31,0,7,0,9,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,148,
2001-08-21,N2,1.5,,,0,0,0,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,56,
2001-08-21,N3,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2001-08-22,S1,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,0,
2006-10-03,T1,0.6,,,0,0,12,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,29,
2006-10-03,T2,1.8,,,29,0,128,0,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,166,
2006-10-26,T1,0.6,,,0,0,6,0,1,0,34,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,47,
2006-10-26,T2,1.8,,,11,0,5,0,2,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,OH+BW,40,
2018-12-12,M1,1.2,7:00,7:24,0,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,OH+PN,38,
2018-12-12,M3,1.2,7:30,7:48,5,0,0,0,11,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,2,0,16,0,,,,,,,OH+PN,21,
2018-12-12,M2,1.2,8:04,8:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,,OH+PN,0,
2018-12-12,E1,1.5,8:23,8:34,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,OH+PN,26,
