sucklingID,date,time,latitude,longitude,denname,remarks,mother,cub1,cub2,cub3,allosuckling1,allosuckling2,observer
su02253,2008-10-30,6:30,-3.16165,35.60800,,,M-152,M-295,,,,,
su02254,2008-10-30,8:50,-3.17273,35.53675,,,L-084,L-295,,,,,
su02255,2008-10-31,6:42,,,den Edelweiss,,E-116,E-181,,,,,
su02256,2008-10-31,6:42,,,den Edelweiss,,E-124,E-173,,,,,
su02257,2008-11-01,6:25,,,den Mucki,,M-260,M-304,,,,,
su02258,2008-11-01,6:45,,,den Edelweiss,,E-083,E-175,,,,,
su02259,2008-11-04,6:26,,,den Masala,,M-091,M-285,M-286,,,,
su02260,2008-11-04,6:26,,,den Masala,,M-122,M-299,M-300,,,,
su02261,2008-11-04,6:26,,,den Masala,,M-225,M-292,,,,,
su02262,2008-11-04,7:32,-3.16900,35.55883,den Locki,,L-146,L-319,,,,,
su02263,2008-11-05,6:25,,,den Mucki,,M-201,M-290,M-291,,,,
su02264,2008-11-05,6:25,,,den Mucki,,M-239,M-293,,,,,
su02265,2008-11-05,8:06,-3.15436,35.55707,,,L-084,L-295,,,,,
su02266,2008-11-09,6:27,-3.16933,35.61278,,,M-180,M-287,,,,,
su02267,2008-11-09,6:27,-3.16933,35.61278,,,M-239,M-293,,,,,
su02268,2008-11-09,6:50,-3.16973,35.61378,,,M-122,M-299,M-300,,,,
su02269,2008-11-09,8:35,-3.17117,35.61500,,,M-236,M-294,,,,,
su02270,2008-11-12,6:22,,,den Mucki,,M-132,M-288,M-289,,,,
su02271,2008-11-12,6:22,,,den Mucki,,M-236,M-294,,,,,
su02272,2008-11-12,6:22,,,den Mucki,,M-239,M-293,,,,,
su02273,2008-11-12,6:39,-3.16330,35.60908,,,M-091,M-285,M-286,,,,
su02274,2008-11-12,7:08,,,den Milkyway,,M-152,M-296,,,,,
su02275,2008-11-13,6:17,,,den Mucki,SU M-295 or M-296,M-152,cub,,,,,
su02276,2008-11-13,6:17,,,den Mucki,,M-236,M-294,,,,,
su02277,2008-11-13,6:40,-3.15887,35.61084,,,M-225,M-292,,,,,
su02278,2008-11-13,7:05,-3.15277,35.56600,,,E-124,E-173,,,,,
su02279,2008-11-14,6:25,,,den Namanga,,N-119,N-153,,,,,
su02280,2008-11-14,10:10,,,den Mucki,,M-122,M-299,M-300,,,,
su02281,2008-11-16,6:24,,,den Namanga,"first SU N-161 shortly, later su N-159 + N-160 while N-161 l on ne of N-087, N-087 clearly accepts all 3 cubs",N-087,N-159,N-160,N-161,,,
su02282,2008-11-16,6:24,,,den Namanga,,N-117,N-154,N-155,,,,
su02283,2008-11-16,6:24,,,den Namanga,,N-119,N-153,,,,,
su02284,2008-11-17,6:23,,,den Mucki,,M-236,M-294,,,,,
su02285,2008-11-17,6:23,,,den Mucki,,M-239,M-293,,,,,
su02286,2008-11-17,6:23,,,den Mucki,,M-243,M-301,,,,,
su02287,2008-11-17,6:44,,,den Milkyway,,M-152,M-295,M-296,,,,
su02288,2008-11-17,7:03,-3.16900,35.55883,den Locki,,L-261,L-322,,,,,
su02289,2008-11-17,7:27,-3.17061,35.55950,,,L-141,L-316,,,,,
su02290,2008-11-18,6:25,,,den Namanga,,N-110,N-157,N-158,,,,
su02291,2008-11-20,6:25,,,den Mucki,,M-201,M-290,M-291,,,,
su02292,2008-11-20,7:20,,,den Milkyway,,M-100,M-302,M-303,,,,
su02293,2008-11-20,7:20,,,den Milkyway,,M-132,M-288,M-289,,,,
su02294,2008-11-21,6:45,,,den Milkyway,,M-091,M-285,M-286,,,,
su02295,2008-11-21,7:07,,,den Mucki,,M-152,M-295,M-296,,,,
su02296,2008-11-21,7:07,,,den Mucki,,M-225,M-292,,,,,
su02297,2008-11-21,7:07,,,den Mucki,,M-236,M-294,,,,,
su02298,2008-11-21,7:07,,,den Mucki,,M-239,M-293,,,,,
su02299,2008-11-22,7:09,,,den E-003 birth,,E-085,E-182,,,,,
su02300,2008-11-22,7:09,,,den E-003 birth,,E-102,E-179,,,,,
su02301,2008-11-22,7:09,,,den E-003 birth,,E-150,E-178,,,,,
su02302,2008-11-23,6:30,,,den Mucki,,M-099,M-297,M-298,,,,
su02303,2008-11-23,6:30,,,den Mucki,,M-122,M-299,M-300,,,,
su02304,2008-11-23,6:30,,,den Mucki,,M-239,M-293,,,,,
su02305,2008-11-26,6:30,,,den Mucki,,M-099,M-297,M-298,,,,
su02306,2008-11-26,6:30,,,den Mucki,,M-239,M-293,,,,,
su02307,2008-11-26,6:30,,,den Mucki,,M-243,M-301,,,,,
su02308,2008-11-26,6:38,,,den Milkyway,,M-225,M-292,,,,,
su02309,2008-11-26,6:38,,,den Milkyway,,M-260,M-304,,,,,
su02310,2008-11-27,6:27,-3.16675,35.61155,,,M-091,M-285,M-286,,,,
su02311,2008-11-27,6:27,-3.16675,35.61155,,later SU M-286 !!!,M-232,M-286,,,M-286,,
su02312,2008-11-27,6:43,,,den Mucki,,M-100,M-302,M-303,,,,
su02313,2008-11-27,6:43,,,den Mucki,,M-122,M-299,M-300,,,,
su02314,2008-11-29,11:30,,,den Namanga,SU N-159 or N-160 or N-161,N-087,cub,,,,,
su02315,2008-11-30,8:45,,,den Mucki,,M-236,M-294,,,,,
su02316,2008-11-30,8:45,,,den Mucki,,M-243,M-301,,,,,
su02317,2008-12-01,16:47,,,den Namanga,"N-087 several times SN N-159 or N-160, suckling 2 or 3 cubs",N-087,N-159,N-160,N-161,,,
su02318,2008-12-01,16:47,,,den Namanga,,N-119,N-153,,,,,
su02319,2008-12-02,6:25,,,den Mucki,,M-099,M-297,M-298,,,,
su02320,2008-12-02,6:25,,,den Mucki,,M-236,M-294,,,,,
su02321,2008-12-02,6:25,,,den Mucki,food at den (prob ad WI carc),M-260,M-304,,,,,
su02322,2008-12-02,7:54,-3.16900,35.55883,den Locki,,L-146,L-319,,,,,
su02323,2008-12-02,9:33,-3.17916,35.55881,,,L-141,L-316,,,,,
su02324,2008-12-04,6:24,,,den Mucki,,M-100,M-302,M-303,,,,
su02325,2008-12-06,6:20,,,den Mucki,,M-099,M-297,M-298,,,,
su02326,2008-12-06,6:20,,,den Mucki,,M-100,M-302,M-303,,,,
su02327,2008-12-06,6:20,,,den Mucki,,M-260,M-304,,,,,
su02328,2008-12-06,17:00,,,den Nama,"first N-160 + N-161 su; after 3min, N-159 ap and su, N-161 -su",N-087,N-159,N-160,N-161,,,
su02329,2008-12-06,17:00,,,den Nama,,N-110,N-157,N-158,,,,
su02330,2008-12-07,6:23,,,den Mucki,,M-122,M-299,M-300,,,,
su02331,2008-12-07,6:23,,,den Mucki,,M-239,M-293,,,,,
su02332,2008-12-07,7:35,-3.16900,35.55883,den Locki,,L-146,L-319,,,,,
su02333,2008-12-07,7:35,-3.16900,35.55883,den Locki,,L-205,L-320,L-321,,,,
su02334,2008-12-07,8:44,-3.15329,35.56946,,,E-136,E-177,,,,,
su02335,2008-12-08,6:20,,,den Mucki,SU M-299 or M-300,M-122,cub,,,,,
su02336,2008-12-08,6:20,,,den Mucki,,M-239,M-293,,,,,
su02337,2008-12-08,6:20,,,den Mucki,,M-242,M-305,,,,,
su02338,2009-03-29,8:45,,,den Mandi,,M-180,M-287,,,,,
su02339,2009-03-30,7:45,-3.16509,35.51307,,,A-102,A-247,A-248,,,,
su02340,2009-03-30,8:40,-3.16251,35.51210,,,A-119,A-241,,,,,
su02341,2009-03-31,7:48,-3.15416,35.57924,,,E-085,E-182,,,,,
su02342,2009-04-01,7:00,,,den Eros,"cub(s) heard, suckling 1 or 2 cubs",E-137,E-185,,,,,
su02343,2009-04-01,10:30,-3.15989,35.59097,,,E-083,E-175,,,,,
su02344,2009-04-03,11:14,-3.17498,35.54891,,,L-015,L-306,,,,,
su02345,2009-04-04,7:41,,,den Apalis,,A-145,A-256,A-257,,,,
su02346,2009-04-04,9:23,,,den A-rest,,A-192,A-252,,,,,
su02347,2009-04-06,8:25,-3.16900,35.55883,den Locki,,L-153,L-327,,,,,
su02348,2009-04-06,8:25,-3.16900,35.55883,den Locki,,L-191,L-326,,,,,
su02349,2009-04-07,6:40,,,den Nero,,N-105,N-166,N-167,,,,
su02350,2009-04-07,6:40,,,den Nero,,N-128,N-151,N-152,,,,
su02351,2009-04-08,6:39,-3.16827,35.61387,,,M-201,M-290,M-291,,,,
su02352,2009-04-08,7:42,,,den Furahi,,F-006,F-140,,,,,
su02353,2009-04-09,7:55,,,den Mandi,,M-242,M-305,,,,,
su02354,2009-04-09,7:55,,,den Mandi,,M-243,M-301,,,,,
su02355,2009-04-11,10:35,-3.16900,35.55883,den Locki,,L-190,L-325,,,,,
su02356,2009-04-12,8:10,-3.18983,35.62313,,,N-119,N-153,,,,,
su02357,2009-04-17,9:05,,,den Nyuki,SU N-159 or N-160 or N-161,N-087,cub,cub,,,,
su02358,2009-05-26,7:08,,,den Asterix,,A-139,A-254,,,,,
su02359,2009-05-26,7:08,,,den Asterix,,A-145,A-256,A-257,,,,
su02360,2009-05-26,8:30,,,den Asterix,,A-116,A-250,,,,,
su02361,2009-05-26,8:30,,,den Asterix,SU A-252 or A-253,A-192,cub,,,,,
su02362,2009-05-28,6:37,-3.16235,35.61553,,,M-243,M-301,,,,,
su02363,2009-05-28,7:16,,,den Mandi,,M-152,M-295,M-296,,,,
su02364,2009-05-28,7:16,,,den Mandi,,M-242,M-305,,,,,
su02365,2009-05-28,10:20,-3.17231,35.60905,,,M-099,M-297,M-298,,,,
su02366,2009-05-30,16:40,,,den Mandi,,M-279,M-309,,,,,
su02367,2009-06-02,7:40,,,den Fort,SU F-138 or F-139,F-007,cub,,,,,
su02368,2009-06-06,6:53,-3.16900,35.55883,den Locki,,L-190,L-325,,,,,
su02369,2009-06-06,6:53,-3.16900,35.55883,den Locki,,L-206,L-329,L-330,,,,
su02370,2009-06-07,7:10,,,den Fort,,F-109,F-141,,,,,
su02371,2009-06-08,6:31,,,den Nyuki,,N-102,N-169,,,,,
su02372,2009-06-08,6:31,,,den Nyuki,SU N-166 or N-167,N-105,cub,,,,,
su02373,2009-06-10,7:42,-3.18339,35.62550,,,N-117,N-154,N-155,,,,
su02374,2009-06-11,9:05,-3.16900,35.55883,den Locki,,L-139,L-331,,,,,
su02375,2009-06-11,9:05,-3.16900,35.55883,den Locki,,L-218,L-333,L-334,,,,
su02376,2009-06-12,7:10,,,den Asterix,,A-139,A-254,,,,,
su02377,2009-06-13,9:21,-3.16900,35.55883,den Locki,SU L-331 or L-332,L-139,cub,,,,,
su02378,2009-06-13,9:21,-3.16900,35.55883,den Locki,coughing,L-205,L-335,L-336,,,,
su02379,2009-06-14,7:00,,,den Moll,,M-148,M-307,,,M-307,,
su02380,2009-06-15,6:30,,,den Nyuki,,N-102,N-169,N-170,,,,
su02381,2009-06-15,6:30,,,den Nyuki,,N-108,N-165,,,,,
su02382,2009-06-15,7:30,-3.18877,35.61829,,,N-119,N-153,,,,,
su02383,2009-06-15,8:30,-3.18322,35.62297,,N-156 wh,N-089,N-156,,,,,
su02384,2009-06-18,7:18,-3.21082,35.56193,,,S-086,S-141,S-142,,,,
su02385,2009-06-18,8:02,,,den Tango,,T-109,T-133,,,,,
su02386,2009-06-22,7:47,,,den Fort,"F-139 wh a lot, is weaned",F-007,F-139,,,,,
su02387,2009-06-23,6:28,,,den Nero,,N-105,N-166,N-167,,,,
su02388,2009-06-27,7:47,-3.15175,35.57445,,,E-085,E-182,,,,,
su02389,2009-06-27,9:10,-3.16900,35.55883,den Locki,"SU cub with scars on back, on 090611 cub without scars seen, so she must have 2 cubs",L-139,L-332,,,,,
su02390,2009-06-27,9:10,-3.16900,35.55883,den Locki,,L-160,L-337,,,,,
su02391,2009-06-30,7:15,-3.16900,35.55883,den Locki,,L-139,L-331,L-332,,,,
su02392,2009-06-30,7:15,-3.16900,35.55883,den Locki,,L-160,L-337,,,,,
su02393,2009-06-30,7:15,-3.16900,35.55883,den Locki,,L-206,L-329,L-330,,,,
su02394,2009-07-01,6:57,,,den Asterix,,A-116,A-250,,,,,
su02395,2009-07-01,8:15,,,den Fort,SU F-142 or F-143,F-097,cub,,,,,
su02396,2009-07-01,10:50,,,den Asterix,,A-140,A-255,,,,,
su02397,2009-07-04,6:50,-3.16900,35.55883,den Locki,,L-102,L-338,L-339,,,,
su02398,2009-07-04,6:50,-3.16900,35.55883,den Locki,,L-205,L-335,,,,,
su02399,2009-07-04,6:50,-3.16900,35.55883,den Locki,,L-206,L-329,L-330,,,,
su02400,2009-07-05,7:20,,,den Fort,,F-006,F-140,,,,,
su02401,2009-07-05,7:20,,,den Fort,,F-007,F-138,F-139,,,,
su02402,2009-07-05,7:20,,,den Fort,,F-097,F-142,F-143,,,,
su02403,2009-07-05,7:20,,,den Fort,SU F-146 or F-147,F-107,cub,,,,,
su02404,2009-07-09,6:48,,,den Nero,,N-124,N-162,N-163,,,,
su02405,2009-07-10,7:50,,,den Fort,,F-097,F-142,F-143,,,,
su02406,2009-07-11,6:49,,,den Asterix,,A-116,A-250,,,,,
su02407,2009-07-12,6:50,,,den Asterix,,A-102,A-247,A-248,,,,
su02408,2009-07-12,6:50,,,den Asterix,,A-204,A-258,,,,,
su02409,2009-07-16,7:15,,,den Fort,,F-007,F-138,F-139,,,,
su02410,2009-07-19,7:30,-3.16900,35.55883,den Locki,,L-160,L-337,,,,,
su02411,2009-07-19,8:08,,,den Loop,SU L-338 or L-339,L-102,cub,,,,,
su02412,2009-07-20,9:17,-3.16900,35.55883,den Locki,,L-084,L-341,,,,,
su02413,2009-07-20,9:17,-3.16900,35.55883,den Locki,,L-151,L-340,,,,,
su02414,2009-07-21,8:06,-3.15277,35.51841,,SU A-252 + A-253 for a long time,A-192,A-252,A-253,,,,
su02415,2009-07-22,16:25,,,den Asterix,,A-139,A-254,,,,,
su02416,2009-07-23,8:30,,,den Nama,,N-124,N-162,N-163,,,,
su02417,2009-07-25,6:48,,,den Sukari,,A-019,S-143,S-144,,,,
su02418,2009-07-25,6:48,,,den Sukari,,S-105,S-148,S-149,,,,
su02419,2009-07-25,6:48,,,den Sukari,,S-127,S-147,,,,,
su02420,2009-07-29,7:31,-3.19120,35.59745,,,M-260,M-304,,,,,
su02421,2009-08-01,6:38,,,den Moll,,M-132,M-313,,,,,
su02422,2009-08-01,6:38,,,den Moll,,M-234,M-308,,,,,
su02423,2009-08-01,6:38,,,den Moll,,M-238,M-310,M-311,,,,
su02424,2009-08-02,7:57,-3.16900,35.55883,den Locki,SU L-331 or L-332,L-139,cub,,,,,
su02425,2009-08-02,7:57,-3.16900,35.55883,den Locki,,L-160,L-337,,,,,
su02426,2009-08-03,6:35,,,den Moll,,M-132,M-313,,,,,
su02427,2009-08-05,10:28,-3.16900,35.55883,den Locki,SU L-335 or L-336,L-205,cub,,,,,
su02428,2009-08-05,16:15,,,den Moll,,M-148,M-307,,,M-307,,
su02429,2009-08-05,16:15,,,den Moll,,M-234,M-308,,,,,
su02430,2009-08-05,16:15,,,den Moll,,M-238,M-310,M-311,,,,
su02431,2009-08-06,7:07,,,den E-083 birth,,E-130,E-190,,,,,
su02432,2009-08-08,8:46,-3.15279,35.51787,,,A-102,A-147,A-148,,,,
su02433,2009-08-09,6:37,-3.15780,35.59397,,,M-091,M-286,,,,,
su02434,2009-08-09,7:00,,,den E-083 birth,SU E-191 or E-192,E-116,cub,,,,,
su02435,2009-08-10,7:02,-3.14461,35.50645,,,A-192,A-252,A-253,,,,
su02436,2009-08-12,6:38,,,den Nama,,N-102,N-169,N-170,,,,
su02437,2009-08-14,6:53,,,den Nama,,N-087,N-161,,,,,
su02438,2009-08-14,6:53,,,den Nama,,N-105,N-166,N-167,,,,
su02439,2009-08-14,9:32,-3.19022,35.61562,,,N-124,N-162,,,,,
su02440,2009-08-15,6:57,,,den Alimama,,A-194,A-259,A-260,,,,
su02441,2009-08-15,6:57,,,den Alimama,,A-204,A-258,,,,,
su02442,2009-08-15,8:14,-3.13918,35.50494,,,A-116,A-250,,,,,
su02443,2009-08-15,9:10,,,den Addis,,A-140,A-255,,,,,
su02444,2009-08-15,17:25,,,den Masala,,M-147,M-306,,,,,
su02445,2009-08-15,17:25,,,den Masala,,M-243,M-301,,,,,
su02446,2009-08-16,6:30,-3.15985,35.60658,,,M-099,M-297,M-298,,,,
su02447,2009-08-16,8:48,,,den Masala,,M-147,M-306,,,,,
su02448,2009-08-16,9:27,,,den Moll,,M-234,M-308,,,,,
su02449,2009-08-16,16:10,,,den Moll,,M-234,M-308,,,,,
su02450,2009-08-16,16:20,,,den Masala,,M-132,M-313,,,,,
su02451,2009-08-16,16:20,,,den Masala,,M-243,M-301,,,,,
su02452,2009-08-17,16:28,-3.16900,35.55883,den Locki,,L-102,L-339,,,,,
su02453,2009-08-17,16:28,-3.16900,35.55883,den Locki,,L-151,L-339,L-340,,L-339,,
su02454,2009-08-17,16:28,-3.16900,35.55883,den Locki,,L-205,L-335,L-336,,,,
su02455,2009-08-18,7:41,,,den Masala,,M-147,M-306,,,,,
su02456,2009-08-18,17:25,,,den Masala,,M-147,M-306,,,,,
su02457,2009-08-19,6:50,-3.16900,35.55883,den Locki,,L-088,L-345,,,,,
su02458,2009-08-19,6:50,-3.16900,35.55883,den Locki 2,,L-205,L-336,,,,,
su02459,2009-08-19,6:50,-3.16900,35.55883,den Locki 2,,L-246,L-342,,,,,
su02460,2009-08-19,6:50,-3.16900,35.55883,den Locki 2,,L-258,L-344,,,,,
su02461,2009-08-19,16:35,,,den Moll,,M-234,M-308,,,,,
su02462,2009-08-20,6:40,-3.16900,35.55883,den Locki 2,,L-258,L-344,,,,,
su02463,2009-08-20,8:39,-3.16900,35.55883,den Locki,,L-151,L-339,L-340,,L-339,,
su02464,2009-08-21,8:25,,,den Masala,,M-147,M-306,,,,,
su02465,2009-08-21,9:16,-3.16900,35.55883,den Locki 2,,L-139,L-332,,,,,
su02466,2009-08-21,9:16,-3.16900,35.55883,den Locki 2,,L-218,L-333,,,,,
su02467,2009-08-21,16:43,,,den Masala,,M-147,M-306,,,,,
su02468,2009-08-21,16:43,,,den Masala,,M-234,M-308,,,,,
su02469,2009-08-22,7:42,-3.16900,35.55883,den Locki 2,,L-205,L-335,L-336,,,,
su02470,2009-08-23,8:37,-3.20246,35.56850,,,S-086,S-141,S-142,,,,
su02471,2009-08-24,8:10,,,den Masala,,M-234,M-308,,,,,
su02472,2009-08-24,8:38,-3.17004,35.61665,,,M-091,M-286,,,,,
su02473,2009-08-25,8:20,-3.16900,35.55883,den Locki 2,,L-139,L-331,,,,,
su02474,2009-08-25,8:20,-3.16900,35.55883,den Locki 2,,L-246,L-342,,,,,
su02475,2009-08-25,10:15,-3.15967,35.60958,,,M-099,M-297,M-298,,,,
su02476,2009-08-26,6:48,,,den Nama,,N-102,N-169,N-170,,,,
su02477,2009-08-26,6:48,,,den Nama,,N-124,N-162,,,,,
su02478,2009-08-26,16:50,,,den Nama,,N-102,N-169,N-170,,,,
su02479,2009-08-26,16:50,,,den Nama,,N-105,N-166,N-167,,,,
su02480,2009-08-27,6:35,,,den Nama,,N-102,N-169,N-170,,,,
su02481,2009-08-27,6:35,,,den Nama,,N-105,N-166,N-167,,,,
su02482,2009-08-27,6:35,,,den Nama,"cub seen only shortly, could also have 2 cubs",N-128,N-171,,,,,
su02483,2009-08-28,6:55,,,den Eufori 2,,E-006,E-192,,,E-192,,
su02484,2009-08-28,6:55,,,den Eufori 2,,E-101,E-188,,,,,
su02485,2009-08-28,6:55,,,den Eufori 2,,E-124,E-189,,,,,
su02486,2009-08-28,6:55,,,den Eufori 2,,E-137,E-185,,,,,
su02487,2009-08-28,16:42,,,den Eufori 2,,E-006,E-192,,,E-192,,
su02488,2009-08-28,16:42,,,den Eufori 2,,E-124,E-189,,,,,
su02489,2009-08-29,6:41,-3.17181,35.60659,,,M-260,M-304,,,,,
su02490,2009-08-29,7:55,-3.16900,35.55883,den Locki 2,,L-206,L-329,L-330,,,,
su02491,2009-12-23,7:17,,,den Moll,,M-236,M-318,,,,,
su02492,2009-12-27,7:55,,,den Azzurro,,A-204,A-258,,,,,
su02493,2009-12-28,7:05,,,den Lalibela,,L-246,L-342,,,,,
su02494,2009-12-28,10:55,,,den Luzern 2,SU L-352 or L-353,L-275,cub,,,,,
su02495,2009-12-29,7:10,,,den Azzurro,,A-204,A-258,,,,,
su02496,2009-12-29,7:42,,,den Adobe,,A-119,A-261,,,,,
su02497,2009-12-29,7:42,,,den Adobe,,A-229,A-269,A-270,,,,
su02498,2009-12-30,6:36,,,den Lafayette,,L-162,L-346,L-347,,,,
su02499,2009-12-30,6:36,,,den Lafayette,,L-191,L-361,L-362,,,,
su02500,2009-12-30,9:00,,,den Look,,L-132,L-357,L-358,,,,
su02501,2009-12-30,9:00,,,den Look,,L-261,L-354,L-355,,,,
su02502,2009-12-30,9:00,,,den Look,,L-265,L-351,,,,,
su02503,2009-12-31,16:02,,,den Masala,SU M-319 or M-320,M-243,cub,,,,,
su02504,2010-01-02,17:15,,,den Nyuki,,N-127,N-172,N-173,,,,
su02505,2010-01-03,7:15,,,den Look,,L-261,L-354,L-355,,,,
su02506,2010-01-03,7:15,,,den Look,,L-275,L-352,L-353,,,,
su02507,2010-01-05,7:06,,,den Look,,L-250,L-356,,,,,
su02508,2010-01-05,8:18,,,den Eritrea,SU E-195 or E-196 or E-197; had impression that E-095 is nervous and that she might have 3 cubs,E-095,cub,cub,,,,
su02509,2010-01-05,9:20,-3.17582,35.57713,,,L-246,L-342,,,,,
su02510,2010-01-06,8:14,-3.15722,35.50833,,,A-102,A-247,A-248,,,,
su02511,2010-01-06,8:45,,,den Azzurro,,A-107,A-262,A-263,,,,
su02512,2010-01-09,7:15,,,den Masala,SU M-316 or M-317,M-225,cub,,,,,
su02513,2010-01-09,7:15,,,den Masala,,M-236,M-318,,,,,
su02514,2010-01-09,7:15,,,den Masala,,M-243,M-320,,,,,
su02515,2010-01-10,9:15,,,den Eritrea,,E-095,E-195,E-196,E-197,E-195,,
su02516,2010-01-10,9:56,,,den Eritrea,,E-101,E-188,,,,,
su02517,2010-01-12,7:35,,,den Lalibela,,L-102,L-338,L-339,,,,
su02518,2010-01-12,7:35,,,den Lalibela,,L-151,L-340,,,,,
su02519,2010-01-12,9:10,,,den Lafayette,,L-162,L-346,L-347,,,,
su02520,2010-01-12,9:10,,,den Lafayette,,L-187,L-359,L-360,,,,
su02521,2010-01-13,7:40,,,den Lustig,food at den (WI H + BB),L-139,L-331,,,,,
su02522,2010-01-13,7:40,,,den Lustig,,L-146,L-348,L-349,,,,
su02523,2010-01-14,6:45,,,den Nyuki,,N-119,N-189,,,,,
su02524,2010-01-16,6:29,-3.16859,35.57314,,,L-197,L-328,,,,,
su02525,2010-01-17,9:43,,,den Lustig,,L-146,L-348,L-349,,,,
su02526,2010-01-19,7:02,,,den Edeka,,E-150,E-199,,,,,
su02527,2010-01-20,7:35,,,den Look,,L-162,L-346,L-347,,,,
su02528,2010-01-20,10:05,,,den Masala,,M-249,M-325,M-326,,,,
su02529,2010-01-22,7:48,-3.19103,35.62374,,,N-130,N-164,,,,,
su02530,2010-01-23,7:42,,,den Langeness,,L-146,L-348,L-349,,,,
su02531,2010-01-23,7:42,,,den Langeness,,L-162,L-346,L-347,,,,
su02532,2010-01-23,7:42,,,den Langeness,,L-218,L-333,,,,,
su02533,2010-01-23,9:43,,,den Lomako,,L-265,L-351,,,,,
su02534,2010-01-24,6:50,,,den Losirua,,L-275,L-352,,,,,
su02535,2010-01-24,7:33,,,den Fort,8:06 all ad + sad R away bec of ranger foot patrol passing right over den,F-006,F-140,,,,,
su02536,2010-01-25,6:36,,,den Look,,L-191,L-361,L-362,,,,
su02537,2010-01-25,6:54,,,den Losirua,,L-187,L-359,,,,,
su02538,2010-01-25,8:00,,,den Look,,L-162,L-346,L-347,,,,
su02539,2010-01-26,6:56,,,den Arena,,A-119,A-261,,,,,
su02540,2010-01-26,6:56,,,den Arena,,A-194,A-259,A-260,,,,
su02541,2010-02-02,6:55,,,den Look,,L-132,L-357,,,,,
su02542,2010-02-02,7:41,,,den Losirua,,L-261,L-354,L-355,,,,
su02543,2010-02-02,17:30,,,den Masala,SU 1 or 2 cubs = M-321 and/or M-322,M-091,cub,,,,,
su02544,2010-02-03,6:21,-3.15872,35.60623,,,M-263,M-315,,,,,
su02545,2010-02-03,6:23,,,den Masala,,M-091,M-321,M-322,,,,
su02546,2010-02-03,6:23,,,den Masala,,M-236,M-318,,,,,
su02547,2010-02-03,6:23,,,den Masala,,M-243,M-320,,,,,
su02548,2010-02-03,6:23,,,den Masala,,M-248,M-323,M-324,,,,
su02549,2010-02-03,6:23,,,den Masala,,M-263,M-315,,,,,
su02550,2010-02-03,8:08,,,den Erratum,,E-006,E-192,,,E-192,,
su02551,2010-02-03,8:08,,,den Erratum,,E-095,E-195,E-196,,E-195,,
su02552,2010-02-03,8:08,,,den Erratum,,E-141,E-198,,,,,
su02553,2010-02-04,7:06,,,den Look,,L-132,L-357,,,,,
su02554,2010-02-04,8:43,,,den Langeness,,L-265,L-351,,,,,
su02555,2010-02-05,7:47,,,den Look,,L-261,L-354,L-355,,,,
su02556,2010-02-05,16:45,,,den Nyuki,,N-127,N-172,N-173,,,,
su02557,2010-02-06,7:00,,,den Langeness,,L-265,L-351,,,,,
su02558,2010-02-06,8:36,,,den Langeness,,L-088,L-345,,,,,
su02559,2010-02-06,8:00,,,den Langeness,,L-146,L-348,L-349,,,,
su02560,2010-02-06,8:00,,,den Langeness,,L-265,L-351,,,,,
su02561,2010-02-06,9:18,,,den Look,,L-261,L-354,L-355,,,,
su02562,2010-02-06,10:52,-3.17419,35.56499,,,L-197,L-328,,,,,
su02563,2010-02-08,7:05,,,den Essig,,E-006,E-191,E-192,,E-191,E-192,
su02564,2010-02-08,7:38,,,den Engolong,,E-095,E-195,E-196,,E-195,,
su02565,2010-02-09,6:45,,,den Look,,L-261,L-354,L-355,,,,
su02566,2010-02-09,7:40,,,den Langeness,,L-136,L-350,,,,,
su02567,2010-02-09,7:40,,,den Langeness,,L-162,L-346,L-347,,,,
su02568,2010-02-09,7:40,,,den Langeness,,L-246,L-342,,,,,
su02569,2010-02-10,6:32,,,den Masala,,M-180,M-314,,,,,
su02570,2010-02-10,6:32,,,den Masala,,M-248,M-323,M-324,,,,
su02571,2010-02-11,8:30,-3.16753,35.51261,,,A-102,A-247,A-248,,,,
su02572,2010-02-12,7:47,,,den Losirua,,L-187,L-359,,,,,
su02573,2010-02-12,9:04,,,den Look,,L-191,L-361,L-362,,,,
su02574,2010-02-14,6:54,,,den Look,,L-191,L-361,L-362,,,,
su02575,2010-02-15,6:45,,,den Essig,,E-137,E-185,,,,,
su02576,2010-02-15,6:58,,,den Masala,,M-243,M-320,,,,,
su02577,2010-02-15,6:58,,,den Masala,,M-248,M-323,M-324,,,,
su02578,2010-02-15,6:58,,,den Masala,,M-249,M-325,M-326,,,,
su02579,2010-02-15,6:58,,,den Masala,,M-263,M-315,,,,,
su02580,2010-02-19,17:07,,,den Engolong,,E-150,E-199,,,,,
su02581,2010-02-20,6:48,,,den Masala,,M-263,M-315,,,,,
su02582,2010-02-20,8:00,,,den Alibara,killed wi calf 08:07,A-107,A-262,A-263,,,,
su02583,2010-02-20,8:00,,,den Alibara,killed wi calf 08:07,A-119,A-261,,,,,
su02584,2010-02-20,8:00,,,den Alibara,killed wi calf 08:07,A-164,A-271,A-272,,,,
su02585,2010-02-21,7:10,,,,location 1,A-204,A-258,,,,,
su02586,2010-02-21,7:30,,,den Alibara,,A-106,A-266,A-267,,,,
su02587,2010-02-21,7:30,,,den Alibara,,A-164,A-271,A-272,,,,
su02588,2010-02-21,10:22,,,,,E-006,E-191,E-192,,E-191,E-192,
